Name,Rarity,Type,Description,Card Id,Pack Name,Set Number,PacksAwarded
Cabin Fever,Rare,Quest,,3955,,,0
Royal Trouble,Rare,Quest,,3956,,,0
Fairytale II - Cure a Queen,Rare,Quest,,3957,,,0
Lunar Diplomacy,Rare,Quest,,3958,,,0
Darkness of Hallowvale,Rare,Quest,,3959,,,0
My Arm's Big Adventure,Rare,Quest,,3960,,,0
Contact!,Rare,Quest,,3961,,,0
The Fremennik Isles,Rare,Quest,,3962,,,0
The Great Brain Robbery,Rare,Quest,,3963,,,0
King's Ransom,Rare,Quest,,3964,,,0
Rag and Bone Man II,Rare,Quest,,3965,,,0
Land of the Goblins,Rare,Quest,,3966,,,0
A Taste of Hope,Rare,Quest,,3967,,,0
Defender of Varrock,Rare,Quest,,3968,Jewel of Misthalin,,0
A Kingdom Divided,Rare,Quest,,3969,,,0
The Path of Glouphrie,Rare,Quest,,3970,,,0
The Heart of Darkness,Rare,Quest,,3971,,,0
Meat and Greet,Rare,Quest,,3972,,,0
Troubled Tortugans,Rare,Quest,,3973,,,0
Shadows of Custodia,Rare,Quest,,3974,,,0
Legends' Quest,Mythic,Quest,,3975,,,0
Monkey Madness I,Mythic,Quest,,3976,,,0
Desert Treasure I,Mythic,Quest,,3977,,,0
Mourning's End Part I,Mythic,Quest,,3978,,,0
Mourning's End Part II,Mythic,Quest,,3979,,,0
Swan Song,Mythic,Quest,,3980,,,0
Dream Mentor,Mythic,Quest,,3981,,,0
Grim Tales,Mythic,Quest,,3982,,,0
Making Friends with My Arm,Mythic,Quest,,3983,,,0
The Fremennik Exiles,Mythic,Quest,,3984,,,0
The Curse of Arrav,Mythic,Quest,,3985,,,0
Sins of the Father,Mythic,Quest,,3986,,,0
A Night at the Theatre,Mythic,Quest,,3987,,,0
Beneath Cursed Sands,Mythic,Quest,,3988,,,0
Secrets of the North,Mythic,Quest,,3989,,,0
Perilous Moons,Mythic,Quest,,3990,,,0
The Final Dawn,Mythic,Quest,,3991,,,0
While Guthix Sleeps,Legendary,Quest,,3992,,,0
Monkey Madness II,Legendary,Quest,,3993,,,0
Dragon Slayer II,Legendary,Quest,,3994,,,0
Song of the Elves,Legendary,Quest,,3995,,,0
Desert Treasure II,Legendary,Quest,,3996,,,0
Recipe for Disaster,Mythic,Quest,,3997,Humble Beginnings,,0
Alfred Grimhand's Barcrawl,Common,Mini Quest,,3998,,,0
Skippy and the Mogres,Common,Mini Quest,,3999,,,0
Daddy's Home,Common,Mini Quest,,4000,Jewel of Misthalin,,0
Vale Totems,Common,Mini Quest,,4001,,,0
Enter the Abyss,Uncommon,Mini Quest,,4002,,,0
Bear Your Soul,Uncommon,Mini Quest,,4003,,,0
The Enchanted Key,Uncommon,Mini Quest,,4004,,,0
Family Pest,Uncommon,Mini Quest,,4005,,,0
The General's Shadow,Rare,Mini Quest,,4006,,,0
Barbarian Training,Rare,Mini Quest,,4007,,,0
Curse of the Empty Lord,Rare,Mini Quest,,4008,,,0
Lair of Tarn Razorlor,Rare,Mini Quest,,4009,,,0
Mage Arena I,Rare,Mini Quest,,4010,,,0
In Search of Knowledge,Rare,Mini Quest,,4011,,,0
His Faithful Servants,Rare,Mini Quest,,4012,,,0
Mage Arena II,Mythic,Mini Quest,,4013,,,0
The Frozen Door,Mythic,Mini Quest,,4014,,,0
Hopespear's Will,Mythic,Mini Quest,,4015,,,0
Into the Tombs,Mythic,Mini Quest,,4016,,,0
Draynor,Common,Land,Unlocks: 12337;12338;12339;12340,4017,Humble Beginnings,,0
Varrock,Rare,Land,Unlocks: 12596;12597;12598;12852;12853;12854;13108;13109;13110,4018,Humble Beginnings,,0
Falador,Rare,Land,Unlocks: 11571;11572;11827;11828;12083;12084,4019,Mages of the Shore,,0
Ice Mountain + Barb. + Edgeville,Common,Land,Unlocks: 11829;11830;12085;12086;12341;12342,4020,Mages of the Shore,,0
Taverley,Common,Land,Unlocks: 11573;11574,4021,Knights of Saradomin,,0
Catherby + Camelot,Uncommon,Land,Unlocks: 11061;11062;11317;11318,4022,,,0
Burthorpe + Death Plateau,Common,Land,Unlocks: 11063;11319;11575;11320;11576,4023,,,0
Trollheim,Common,Land,Unlocks: 11321;11577,4024,,,0
Fremmenik Province,Rare,Land,Unlocks: 10296;10297;10552;10553;10554;10808;10809;10810;10811;11064;11065,4025,,,0
Falador Outskirts,Common,Land,Unlocks: 11570;11824;11825;11826;12082;12081,4026,Knights of Saradomin,,0
Karamja North,Uncommon,Land,Unlocks: 10801;10802;11057;11058;11313;11569,4027,Ports and POHs,,0
Crandor,Common,Land,Unlocks: 11314;11315,4028,Ports and POHs,,0
Entrana,Common,Land,Unlocks: 11060;11316,4029,Ports and POHs,,0
Al Kharid,Uncommon,Land,Unlocks: 13105;13106;13107;13361;13362;13363;13617,4030,Humble Beginnings,,0
Morytania North,Rare,Land,Unlocks: 13622;13623;13624;13878;13879;14134;14135;14390;14391;14646;14647,4031,Ruins of Senntisten,,0
Morytania South,Mythic,Land,"Unlocks: 13618;13619;13620;13621;13873;13874;13875;13876;13877;14129;14130;14131;
14133;14389;14645",4032,Creatures of the Night,,0
Morytania  East,Rare,Land,"Unlocks: 14132;14385;14386;14387;14388;14641;14642;14643;14644;14898;14899;14900;
14901",4033,Morytania South Booster,,0
Digsite + Silvarea,Common,Land,Unlocks: 13364;13365;13366,4034,Jewel of Misthalin,,0
Seers’ Village,Common,Land,Unlocks: 10550;10551;10805;10806;10807,4035,,,0
Ardougne,Rare,Land,Unlocks: 9779;9780;10035;10036;10291;10292;10547;10548,4036,,,0
Witchaven,Common,Land,Unlocks: 10803;10804;11059,4037,,,0
Hemenster,Common,Land,Unlocks: 10037;10038;10293;10294;10549,4038,,,0
Barbarian Outpost,Common,Land,Unlocks: 10039;10040,4039,,,0
Waterbirth Island,Common,Land,Unlocks: 10042,4040,,,0
Iceberg,Common,Land,Unlocks: 10558;10559,4041,,,0
Miscellania & Etceteria,Uncommon,Land,Unlocks: 10044;10300,4042,,,0
Fremmenik Isles,Uncommon,Land,Unlocks: 9275;9276;9531;9532,4043,,,0
Lunar Isle + Pirate’s Cove,Rare,Land,Unlocks: 8252;8253;8508;8509;8763,4044,,,0
Ungael + Island of Stone,Uncommon,Land,Unlocks: 9023;9790,4045,,,0
Fremmenik Waters,Rare,Land,"Unlocks: 7994;7995;7996;7997;7998;8250;8251;8254;8255;8506;8507;8510;8511;8762;
8764;8765;8766;8767;9018;9019;9020;9021;9022;9274;9277;9278;9279;9530;9533;
9534;9535;9784;9785;9786;9787;9788;9789;9791;10041;10043;10045;10046;10047;
10298;10299;10301;10302;10303;10555;10556;10557;10812;10813;10814;10815;",4046,,,0
Piscatoris,Uncommon,Land,Unlocks: 9015; 9016;9271;9272;9273;9527;9528,4047,,,0
Tree Gnome Stronghold,Uncommon,Land,Unlocks: 9525;9526;9781;9782;9783,4048,,,0
Feldip Hills,Rare,Land,"Unlocks: 9772;9773;9774;9775;10028;10029;10030;10031;10284;10285;10286;10287;
10542",4049,,,0
Ardougne Outskirts,Uncommon,Land,Unlocks: 9777;9778;10033;10034;10289;10290;10545;10546,4050,,,0
South Wilderness,Uncommon,Land,"Unlocks: 11831;11832;12087;12088;12343;12344;12599;12600;12855;12856;13111;13112;
13367;13368",4051,Fallen Empires,,0
Central Wilderness,Uncommon,Land,"Unlocks: 11833;11834;11835;12089;12090;12091;12345;12346;12347;12601;12602;12603;
12857;12858;12859;13113;13114;13115;13369;13370;13771",4052,,,0
North Wilderness,Uncommon,Land,"Unlocks: 11836;11837;12092;12093;12348;12349;12604;12605;12860;12861;13116;13117;
13372;13373",4053,,,0
Port Piscarilius,Uncommon,Land,Unlocks: 6969;6970;6971;7225;7226;7227;,4054,,,0
Arceuus,Uncommon,Land,Unlocks: 6458;6459;6460;6714;6715;6716;6972;,4055,,,0
Kingstown,Uncommon,Land,Unlocks: 6457;6713,4056,,,0
Lovakenj,Uncommon,Land,Unlocks: 5690;5691;5692;5946;5947;5948;6202;6203,4057,,,0
Shayzien,Uncommon,Land,Unlocks: 5686;5687;5688;5689;5942;5943;5944;5945;6199;6200;6201,4058,,,0
Hosidius,Uncommon,Land,"Unlocks: 6198;6454;6455;6456;6710;6711;6712;6966;6967;6968;7221;7222;7223;7224;
7478;7479",4059,,,0
Kourend Woodland,Common,Land,Unlocks: 5941;6197;6453,4060,,,0
Kourend Outskirts,Common,Land,Unlocks: 4665;4666;4667;4921;4922;4923;5178;5179;5180 5433;5434;5435,4061,,,0
North Kharidian Desert,Rare,Land,"12590;12591;12846;12847;12848;13102;13103;13104;13358;13359;13360;13614;13615;13616;
13870;13871;13872;14126;",4062,,,0
South Kharidian Desert,Rare,Land,,4063,,,0
Barbarian Assault,Uncommon,Minigame,,4064,,,0
Bounty Hunter,Uncommon,Minigame,,4065,,,0
Castle Wars,Common,Minigame,,4066,,,0
Clan Wars,Common,Minigame,,4067,,,0
Emir’s Arena,Uncommon,Minigame,,4068,Emir’s Dominion,,0
Fortis Colliseum,Mythic,Minigame,,4069,,,0
Inferno,Legendary,Minigame,,4070,,,0
Intelligence Gathering,Common,Minigame,,4071,,,0
Last Man Standing,Rare,Minigame,,4072,,,0
Mage Arena,Uncommon,Minigame,,4073,,,0
Nightmare Zone,Legendary,Minigame,,4074,Yanille Booster,,0
Pest Control,Mythic,Minigame,,4075,Ports and POHs,,0
Soul Wars,Rare,Minigame,,4076,,,0
Temple Trekking,Common,Minigame,,4077,,,0
TzHaar Fight Cave,Rare,Minigame,,4078,,,0
TzHaar Fight Pit,Common,Minigame,,4079,,,0
TzHar-Ket-Rak’s Challenges,Common,Minigame,,4080,,,0
Archery Competition,Common,Minigame,,4081,,,0
Blast Furnace,Mythic,Minigame,,4082,,,0
Brimhaven Agility Arena,Uncommon,Minigame,,4083,,,0
Fishing Trawler,Common,Minigame,,4084,,,0
Giants’ Foundry,Uncommon,Minigame,,4085,,,0
Gnome Ball,Common,Minigame,,4086,,,0
Gnome Restaurant,Uncommon,Minigame,,4087,,,0
Guardians of the Rift,Rare,Minigame,,4088,,,0
Hallowed Sepulchre,Rare,Minigame,,4089,,,0
Impetuous Impulses,Uncommon,Minigame,,4090,,,0
Mage Training Arena,Rare,Minigame,,4091,,,0
Mahogany Homes,Uncommon,Minigame,,4092,,,0
Mastering Mixology,Rare,Minigame,,4093,,,0
Mess,Uncommon,Minigame,,4094,,,0
Pyramid Plunder,Uncommon,Minigame,,4095,,,0
Rogues’ Den,Common,Minigame,,4096,The Concealed King,,0
Sorceress’s Garden,Rare,Minigame,,4097,Emir’s Dominion,,0
Stealing artefacts,Rare,Minigame,,4098,,,0
Tithe Farm,Uncommon,Minigame,,4099,,,0
Trouble Brewing,Common,Minigame,,4100,,,0
Vale Totems,Uncommon,Minigame,,4101,,,0
Volcanic Mine,Rare,Minigame,,4102,,,0
Shades of Mort'ton,Common,Minigame,,4103,,,0
Tai Bwo Wannai Cleanup,Common,Minigame,,4104,,,0
The Gauntlet,Mythic,Minigame,,4105,,,0
Warriors’ Guild,Rare,Minigame,,4106,,,0
Burthorpe Games Room,Common,Minigame,,4107,The Concealed King,,0
Forestry,Uncommon,Minigame,,4108,Mages of the Shore,,0
Rat Pits,Common,Minigame,,4109,,,0
Tears of Guthix,Rare,Minigame,,4110,Humble Beginnings,,0
Barrows,Rare,Minigame,,4111,,,0
Moons of Peril,Mythic,Minigame,,4112,,,0
Zalcano,Rare,Minigame,,4113,,,0
Wintertodt,Legendary,Minigame,,4114,,,0
Tempoross,Rare,Minigame,,4115,Shifting Sands,,0
Blast Mine,Uncommon,Minigame,,4116,,,0
Camdozaal Vault,Common,Minigame,,4117,Fallen Empires,,0
Managing Miscellania,Legendary,Minigame,,4118,,,0
Stealing Valuables,Uncommon,Minigame,,4119,,,0
Underwater Agility and Thieving,Uncommon,Minigame,,4120,,,0
Werewolf Skullball,Common,Minigame,,4121,,,0
Adventure Sight,Mythic,Boon,Unlocks the Quest Helper Plugin.,4122,Keystone of the Ardent,,0
Treasure Trawler,Rare,Boon,Items gained through Clue Scrolls are unlocked.,4123,Emir’s Dominion,,0
Emblem of Finance,Mythic,Boon,Unlocks the ability to bank.,4124,Jewel of Misthalin,,0
Mercantile Mastery,Legendary,Boon,Unlocks the ability to trade players and on the Grand Exchange.,4125,Jewel of Misthalin,,0
Death’s Mercy,Mythic,Boon,Untradeable Items are not lost on Death.,4126,Fallen Empires,,0
Insatiable Greed,Mythic,Boon,Coins are not lost on Death.,4127,Jewel of Misthalin,,0
Meager Offering,Common,Boon,Unlocks Bones;Bat Bones;Wolf Bones;and Big Bones.,4128,Humble Beginnings,,0
Artisan’s Touch,Mythic,Boon,Items obtained through Skilling are unlocked. This does not include Monster Drops from combat.,4129,Kourend Booster,,0
Bloodlust,Rare,Boon,Items obtained from low level (1-40) Monster Drops are unlocked.,4130,Creatures of the Night,,0
Primal Hunger,Legendary,Boon,Items obtained from max level (500-10;000) Monster Drops are unlocked.,4131,Wilderness North Booster Pack,,0
Venerated Offering,Mythic,Boon,Unlocks all Bones.,4132,Shadows Over Hallowvale,,0
Inversion of Fate,Rare,Boon,Once;you may choose two of your unlocked item cards. Lock them;then unlock an item card in the current area’s Booster Pack,4133,Mages of the Shore,,0
Tome of Expertise,Rare,Relic,Unlock a Skill card of your choice for as long as you own Tome of Expertise.,4134,Jewel of Misthalin,,0
Anthology of Proficiency,Mythic,Relic,Unlock two Skill cards of your choice for as long as you own Anthology of Proficiency.,4135,Mages of the Shore,,0
Chalice of Worlds,Legendary,Relic,You may destroy Chalice of Worlds and another Relic to unlock any Land card permanently. You may only use Chalice of Worlds once per run.,4136,Humble Beginnings,,0
Spellbound Map,Rare,Relic,Unlock a Land card of your choice for as long as you own Spellbound Map.,4137,Ports and POHs,,0
Entranced Scroll,Mythic,Relic,Unlock two Land cards of your choice for as long as you own Entranced Scroll.,4138,Keystone of the Ardent,,0
Infinite Hour Glass,Uncommon,Relic,"Choose a completed Combat or Skilling task: it is treated as uncompleted, then destroy this Relic. (You may do the task again for the Booster Pack reward).",4139,Emir’s Dominion,,0
Tablet of Replication,Common,Relic,"When you complete your NEXT task, destroy this relic and double the Booster Pack reward.",4140,Ruins of Senntisten,,0
Bank Note,Rare,Relic,Unlocks the ability to bank.,4141,Humble Beginnings,,0
Pillar of Commerce,Mythic,Relic,Unlocks the ability to trade players and on the Grand Exchange.,4142,,,0
Opus of Wisdom,Rare,Relic,Grants access to the OSRS Wiki.,4143,Mages of the Shore,,0
Old Watch,Uncommon,Relic,Unlocks the Time Tracking Plugin.,4144,Humble Beginnings,,0
Enchanted Harp,Uncommon,Relic,Each unlocked music track now rewards a booster pack.,4145,Mages of the Shore,,0
Opal Idol,Uncommon,Relic,On Death;you may destroy this Relic;then pick up to 3 Items to keep.,4146,Humble Beginnings,,0
Jade Idol,Uncommon,Relic,On Death;you may destroy this Relic;then pick up to 5 Items to keep.,4147,Mages of the Shore,,0
Sapphire Idol,Uncommon,Relic,On Death;you may destroy this Relic;then pick up to 7 in any combination of Relics and Items to keep.,4148,Emir’s Dominion,,0
Emerald Idol,Rare,Relic,On Death;you may destroy this Relic;then pick up to 10 in any combination of Relics and Items to keep.,4149,Jewel of Misthalin,,0
Ruby Idol,Rare,Relic,On Death;you may destroy this Relic;then pick up to 15 in any combination of Relics and Items to keep.,4150,Ports and POHs,,0
Topaz Idol,Rare,Relic,On Death;you may destroy this Relic;then pick up to 25 in any combination of Relics and Items to keep.,4151,Light of Saradomin,,0
Diamond Idol,Mythic,Relic,On Death;you may destroy this Relic;then pick up to 50 in any combination of Relics and Items to keep.,4152,Karamja North Booster,,0
Dragonstone Idol,Mythic,Relic,On Death;you may destroy this Relic;then pick up to 100 in any combination of Relics and Items to keep.,4153,Fallen Empires,,0
Onyx Idol,Mythic,Relic,On Death;you may destroy this Relic to pick and keep half of all other Items and Relics. You can only own one Onyx Idol.,4154,Shadows Over Hallowvale,,0
Zenyte Idol,Legendary,Relic,On Death;you may destroy this Relic to keep all other Items and Relics. You can only own one Zenyte Idol.,4155,Gnome Booster Pack,,0
Incarnadine Shard,Mythic,Relic,All Killing Tasks grant an extra Booster Pack.,4156,Shadows Over Hallowvale,,0
Ranged,Rare,Skill,,4157,Humble Beginnings,,0
Prayer,Rare,Skill,,4158,Knights of Saradomin,,0
Magic,Rare,Skill,,4159,Humble Beginnings,,0
Runecraft,Rare,Skill,,4160,Mages of the Shore,,0
Crafting,Rare,Skill,,4161,Emir’s Dominion,,0
Mining,Uncommon,Skill,,4162,Humble Beginnings,,0
Smithing,Uncommon,Skill,,4163,Emir’s Dominion,,0
Fishing,Uncommon,Skill,,4164,Fallen Empires,,0
Cooking,Uncommon,Skill,,4165,Jewel of Misthalin,,0
Firemaking,Common,Skill,,4166,Fallen Empires,,0
Woodcutting,Uncommon,Skill,,4167,Humble Beginnings,,0
Agility,Mythic,Skill,,4168,Keystone of the Ardent,,0
Herblore,Rare,Skill,,4169,Taverley Booster Pack,,0
Thieving,Mythic,Skill,,4170,The Concealed King,,0
Fletching,Uncommon,Skill,,4171,Jewel of Misthalin,,0
Slayer,Uncommon,Skill,,4172,Mages of the Shore,,0
Farming,Mythic,Skill,,4173,Taverley Booster Pack,,0
Construction,Rare,Skill,,4174,Ports and POHs,,0
Hunter,Uncommon,Skill,,4175,Shifting Sands,,0
Sailing,Rare,Skill,,4176,Ports and POHs,,0
Name,Godly,Goal,Make a Redberry Pie completely from scratch in Varrock.,1,Jewel of Misthalin,,25
Name,Godly,Goal,Kill the Giant Mole.,2,Knights of Saradomin,,30
Lumb Run,Godly,Goal,Travel through the entirety of the Lumbridge Swamp Caves without taking damage.,3,Humble Beginnings,,20
Name,Godly,Goal,"Smith a full set of Mithril armor in Lumbridge (head slot, body slot, legs slot, shield slot) from ore mined in Lumbridge Swamp.",4,Humble Beginnings,,35
Name,Godly,Goal,Obtain some Cow Slippers from Brutus.,5,Humble Beginnings,,30
